playerID,inducted,weight,height,bats,throws,Sum of W,Sum of L,Sum of G,Average of ERA,Sum of GS,Sum of CG,Sum of SHO,Sum of SV,Sum of IPouts,Sum of ER,Sum of H,Sum of HR,Sum of BB,Sum of SO,Sum of BAOpp,Sum of IBB,Sum of WP,Sum of HBP,Sum of BK,Sum of BFP,Sum of GF,Sum of R,Sum of SH,Sum of SF,Sum of GIDP,GS_per_year,CG_per_year,SHO_per_year,SV_per_year,IPouts_per_year,ER_per_year,H_per_year,HR_per_year,BB_per_year,SO_per_year,BAOpp_per_year,IBB_per_year,WP_per_year,HBP_per_year,BK_per_year,BFP_per_year,GF_per_year,R_per_year,SH_per_year,SF_per_year,GIDP_per_year
haislji01,N,186.0,73.0,R,R,0,0,1,6.0,0,0,0,0,9,2,4,0,3,0,0.4,,0.0,0.0,0,16.0,1.0,4,,,,,,,,inf,inf,inf,,inf,,inf,,,,,inf,inf,inf,,,
hallbi01,N,250.0,74.0,R,R,0,0,3,5.79,0,0,0,0,14,3,4,0,5,3,0.26,,1.0,1.0,0,22.0,1.0,3,,,,,,,,inf,inf,inf,,inf,inf,inf,,inf,inf,,inf,inf,inf,,,
hanleji01,N,165.0,71.0,R,L,0,0,1,6.75,0,0,0,0,12,3,5,0,4,2,0.31,,0.0,0.0,0,20.0,1.0,3,,,,,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,inf,inf,,,
hardich01,N,172.0,74.0,R,R,0,0,1,4.5,0,0,0,0,6,1,3,0,1,0,0.37,,0.0,0.0,0,9.0,1.0,1,,,,,,,,inf,inf,inf,,inf,,inf,,,,,inf,inf,inf,,,
harpeha01,N,165.0,74.0,L,L,57,76,219,4.168,171,66,12,5,3768,400,1100,26,582,623,2.53,,64.0,40.0,4,5207.0,28.0,531,,,,17.1,6.6,1.2,0.5,376.8,40.0,110.0,2.6,58.2,62.3,0.253,,6.4,4.0,0.4,520.7,2.8,53.1,,,
harrian01,N,193.0,72.0,R,R,0,0,1,9.0,0,0,0,0,12,4,6,0,1,1,0.35,,0.0,0.0,0,20.0,1.0,5,,,,,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,inf,inf,,,
hartrra01,N,195.0,73.0,L,L,0,0,1,9.0,0,0,0,0,3,1,3,0,1,1,0.5,,0.0,0.0,0,7.0,0.0,1,,,,,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,,inf,,,
hedgpha01,N,194.0,73.0,L,L,0,0,1,0.0,0,0,0,1,3,0,1,0,0,0,0.25,,0.0,0.0,0,4.0,1.0,0,,,,,,,inf,inf,,inf,,,,inf,,,,,inf,inf,,,,
herbeer01,N,165.0,70.0,R,R,2,1,35,3.07,3,1,0,1,347,43,116,3,50,52,20.15,,6.0,8.0,0,506.0,30.0,67,,,,1.5,0.5,0.0,0.5,173.5,21.5,58.0,1.5,25.0,26.0,10.075,,3.0,4.0,0.0,253.0,15.0,33.5,,,
hoppebi01,N,175.0,72.0,R,R,0,4,19,3.983333333,3,2,0,1,181,28,65,2,29,12,0.85,,1.0,4.0,0,257.0,12.0,40,,,,1.5,1.0,0.0,0.5,90.5,14.0,32.5,1.0,14.5,6.0,0.425,,0.5,2.0,0.0,128.5,6.0,20.0,,,
housefr02,N,190.0,75.0,R,R,1,2,19,5.2,2,0,0,0,161,31,64,1,17,16,0.32,,2.0,1.0,0,205.0,8.0,40,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,,
imlaydo01,N,168.0,71.0,R,R,0,0,9,7.24,0,0,0,0,41,11,19,1,7,7,0.35,,1.0,0.0,0,63.0,4.0,13,,,,,,,,inf,inf,inf,inf,inf,inf,inf,,inf,,,inf,inf,inf,,,
jamesbi02,N,196.0,75.0,R,R,37,21,84,2.775,61,44,5,2,1625,137,469,14,199,253,1.01,,17.0,22.0,2,2217.0,20.0,196,,,,10.166666666666666,7.333333333333333,0.8333333333333334,0.3333333333333333,270.8333333333333,22.833333333333332,78.16666666666667,2.3333333333333335,33.166666666666664,42.166666666666664,0.16833333333333333,,2.8333333333333335,3.6666666666666665,0.3333333333333333,369.5,3.3333333333333335,32.666666666666664,,,
johnsch02,N,190.0,71.0,R,R,40,43,111,3.9175,85,44,9,2,2065,226,667,15,192,304,20.56,,21.0,19.0,2,2816.0,13.0,338,,,,42.5,22.0,4.5,1.0,1032.5,113.0,333.5,7.5,96.0,152.0,10.28,,10.5,9.5,1.0,1408.0,6.5,169.0,,,
lathrbi01,N,184.0,74.0,R,R,1,3,25,3.44,1,0,0,0,194,22,57,0,31,16,0.5,,3.0,3.0,0,265.0,15.0,31,,,,1.0,0.0,0.0,0.0,194.0,22.0,57.0,0.0,31.0,16.0,0.5,,3.0,3.0,0.0,265.0,15.0,31.0,,,
leonadu01,N,185.0,70.0,L,L,139,113,331,2.989090909,272,152,33,13,6576,672,2022,54,664,1160,2.75,,61.0,68.0,3,8923.0,47.0,853,,,,22.666666666666668,12.666666666666666,2.75,1.0833333333333333,548.0,56.0,168.5,4.5,55.333333333333336,96.66666666666667,0.22916666666666666,,5.083333333333333,5.666666666666667,0.25,743.5833333333334,3.9166666666666665,71.08333333333333,,,
leverwa01,N,175.0,70.0,L,L,7,31,62,4.793333333,44,18,2,2,969,113,277,8,160,131,0.81,,12.0,15.0,0,1321.0,14.0,157,,,,22.0,9.0,1.0,1.0,484.5,56.5,138.5,4.0,80.0,65.5,0.405,,6.0,7.5,0.0,660.5,7.0,78.5,,,
lorenle01,N,164.0,70.0,L,L,0,0,1,18.0,0,0,0,0,6,4,4,0,3,0,0.66,,1.0,0.0,0,9.0,1.0,4,,,,,,,,inf,inf,inf,,inf,,inf,,inf,,,inf,inf,inf,,,
lovesl01,N,195.0,79.0,L,L,28,21,119,3.878333333,48,19,1,4,1552,175,480,8,246,251,1.63,,10.0,17.0,1,2138.0,48.0,220,,,,6.857142857142857,2.7142857142857144,0.14285714285714285,0.5714285714285714,221.71428571428572,25.0,68.57142857142857,1.1428571428571428,35.142857142857146,35.857142857142854,0.23285714285714285,,1.4285714285714286,2.4285714285714284,0.14285714285714285,305.42857142857144,6.857142857142857,31.428571428571427,,,
luhrswi01,N,165.0,69.0,R,R,3,1,5,2.48,3,2,0,0,87,8,25,3,16,11,0.24,,1.0,2.0,0,120.0,2.0,10,,,,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,,inf,inf,,inf,inf,inf,,,
maloypa01,N,185.0,71.0,R,R,0,0,2,9.0,0,0,0,0,6,2,2,0,1,0,0.28,,0.0,1.0,0,9.0,1.0,2,,,,,,,,inf,inf,inf,,inf,,inf,,,inf,,inf,inf,inf,,,
mamaual01,N,168.0,72.0,R,R,76,67,254,3.955,140,78,15,10,3879,416,1138,22,511,625,3.17,,21.0,35.0,8,5351.0,79.0,541,,,,12.727272727272727,7.090909090909091,1.3636363636363635,0.9090909090909091,352.6363636363636,37.81818181818182,103.45454545454545,2.0,46.45454545454545,56.81818181818182,0.28818181818181815,,1.9090909090909092,3.1818181818181817,0.7272727272727273,486.45454545454544,7.181818181818182,49.18181818181818,,,
marbewa01,N,175.0,73.0,R,R,0,1,3,16.2,1,0,0,0,10,6,9,0,4,1,0.5,,0.0,0.0,0,22.0,1.0,7,,,,inf,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,inf,inf,,,
mcmanjo01,N,180.0,73.0,R,R,0,0,1,18.0,0,0,0,0,6,4,3,0,4,1,0.37,,0.0,0.0,0,12.0,0.0,4,,,,,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,,inf,,,
millefr02,N,188.0,72.0,R,R,52,66,163,6.56,127,68,14,4,3030,338,944,21,254,359,2.12,,17.0,29.0,0,4152.0,28.0,423,,,,12.7,6.8,1.4,0.4,303.0,33.8,94.4,2.1,25.4,35.9,0.21200000000000002,,1.7,2.9,0.0,415.2,2.8,42.3,,,
moreyda01,N,185.0,72.0,L,R,0,0,2,4.5,0,0,0,0,12,2,2,0,2,1,0.18,,0.0,1.0,0,14.0,2.0,2,,,,,,,,inf,inf,inf,,inf,inf,inf,,,inf,,inf,inf,inf,,,
moselea01,N,168.0,69.0,R,R,49,48,136,3.1,100,65,12,3,2567,286,775,13,340,469,20.47,,28.0,6.0,0,3471.0,26.0,367,,,,33.333333333333336,21.666666666666668,4.0,1.0,855.6666666666666,95.33333333333333,258.3333333333333,4.333333333333333,113.33333333333333,156.33333333333334,6.823333333333333,,9.333333333333334,2.0,0.0,1157.0,8.666666666666666,122.33333333333333,,,
niehadi01,N,165.0,71.0,L,L,4,5,45,3.705,9,3,0,2,380,53,128,4,59,43,1.04,,5.0,2.0,0,555.0,26.0,84,,,,1.2857142857142858,0.42857142857142855,0.0,0.2857142857142857,54.285714285714285,7.571428571428571,18.285714285714285,0.5714285714285714,8.428571428571429,6.142857142857143,0.14857142857142858,,0.7142857142857143,0.2857142857142857,0.0,79.28571428571429,3.7142857142857144,12.0,,,
northlo01,N,175.0,71.0,R,R,21,16,172,5.935,25,8,0,13,1389,228,509,24,200,199,2.39,,10.0,12.0,2,2031.0,80.0,274,,,,2.272727272727273,0.7272727272727273,0.0,1.1818181818181819,126.27272727272727,20.727272727272727,46.27272727272727,2.1818181818181817,18.181818181818183,18.09090909090909,0.21727272727272728,,0.9090909090909091,1.0909090909090908,0.18181818181818182,184.63636363636363,7.2727272727272725,24.90909090909091,,,
noyeswi01,N,180.0,72.0,R,R,11,15,49,5.2325,29,14,1,1,740,103,254,7,98,93,1.24,,2.0,9.0,0,1036.0,15.0,131,,,,4.833333333333333,2.3333333333333335,0.16666666666666666,0.16666666666666666,123.33333333333333,17.166666666666668,42.333333333333336,1.1666666666666667,16.333333333333332,15.5,0.20666666666666667,,0.3333333333333333,1.5,0.0,172.66666666666666,2.5,21.833333333333332,,,
piehcy01,N,190.0,74.0,R,R,9,9,43,4.09,12,4,2,0,500,70,156,8,75,76,0.76,,3.0,5.0,0,688.0,23.0,89,,,,6.0,2.0,1.0,0.0,250.0,35.0,78.0,4.0,37.5,38.0,0.38,,1.5,2.5,0.0,344.0,11.5,44.5,,,
powelja02,N,,74.0,,R,0,0,2,0.0,0,0,0,0,6,0,1,0,2,0,0.14,,0.0,0.0,0,9.0,2.0,3,,,,,,,,inf,,inf,,inf,,inf,,,,,inf,inf,inf,,,
renfeer01,N,180.0,72.0,R,R,0,1,1,6.0,1,0,0,0,18,4,5,0,3,1,0.22,,0.0,1.0,0,26.0,0.0,5,,,,inf,,,,inf,inf,inf,,inf,inf,inf,,,inf,,inf,,inf,,,
roberdi01,N,160.0,69.0,R,R,3,8,22,4.023333333,14,8,1,0,374,40,125,1,46,26,0.86,,0.0,0.0,0,509.0,7.0,54,,,,2.3333333333333335,1.3333333333333333,0.16666666666666666,0.0,62.333333333333336,6.666666666666667,20.833333333333332,0.16666666666666666,7.666666666666667,4.333333333333333,0.14333333333333334,,0.0,0.0,0.0,84.83333333333333,1.1666666666666667,9.0,,,
russere01,N,185.0,71.0,L,L,81,59,242,2.393333333,148,81,24,13,3875,335,1128,7,267,495,2.42,,19.0,19.0,4,5031.0,57.0,453,,,,14.8,8.1,2.4,1.3,387.5,33.5,112.8,0.7,26.7,49.5,0.242,,1.9,1.9,0.4,503.1,5.7,45.3,,,
schauru01,N,192.0,74.0,R,R,10,29,93,4.064,31,16,0,1,1201,149,384,12,137,164,1.25,,20.0,7.0,1,1680.0,43.0,215,,,,7.75,4.0,0.0,0.25,300.25,37.25,96.0,3.0,34.25,41.0,0.3125,,5.0,1.75,0.25,420.0,10.75,53.75,,,
schenjo01,N,180.0,73.0,B,R,0,1,2,16.5,1,0,0,0,24,10,17,0,3,1,0.98,,0.0,0.0,0,42.0,0.0,12,,,,0.14285714285714285,0.0,0.0,0.0,3.4285714285714284,1.4285714285714286,2.4285714285714284,0.0,0.42857142857142855,0.14285714285714285,0.13999999999999999,,0.0,0.0,0.0,6.0,0.0,1.7142857142857142,,,
schmipe01,N,175.0,71.0,R,R,0,0,1,4.5,0,0,0,1,6,1,3,0,2,0,0.33,,0.0,0.0,0,11.0,1.0,1,,,,,,,inf,inf,inf,inf,,inf,,inf,,,,,inf,inf,inf,,,
schupfe01,N,150.0,70.0,R,L,61,39,216,4.144166667,120,62,11,6,3162,389,938,30,464,553,3.1,,24.0,33.0,1,4463.0,70.0,470,,,,13.333333333333334,6.888888888888889,1.2222222222222223,0.6666666666666666,351.3333333333333,43.22222222222222,104.22222222222223,3.3333333333333335,51.55555555555556,61.44444444444444,0.34444444444444444,,2.6666666666666665,3.6666666666666665,0.1111111111111111,495.8888888888889,7.777777777777778,52.22222222222222,,,
schweha01,N,185.0,72.0,L,L,1,0,1,3.27,1,1,0,0,33,4,12,0,4,3,0.33,,0.0,0.0,0,40.0,0.0,4,,,,inf,inf,,,inf,inf,inf,,inf,inf,inf,,,,,inf,,inf,,,
scoggji01,N,165.0,71.0,L,L,0,1,1,,1,0,0,0,0,0,0,0,1,0,0.0,,0.0,0.0,0,2.0,0.0,1,,,,inf,,,,,,,,inf,,,,,,,inf,,inf,,,
shawji01,N,180.0,72.0,R,R,84,98,287,3.321111111,193,96,17,17,4801,546,1446,28,688,767,2.2,,58.0,24.0,8,6584.0,68.0,674,,,,24.125,12.0,2.125,2.125,600.125,68.25,180.75,3.5,86.0,95.875,0.275,,7.25,3.0,1.0,823.0,8.5,84.25,,,
shawkbo01,N,168.0,71.0,R,R,196,150,488,3.035625,334,197,33,28,8811,1008,2722,114,1018,1360,3.88,,40.0,48.0,1,12074.0,113.0,1200,,,,23.857142857142858,14.071428571428571,2.357142857142857,2.0,629.3571428571429,72.0,194.42857142857142,8.142857142857142,72.71428571428571,97.14285714285714,0.27714285714285714,,2.857142857142857,3.4285714285714284,0.07142857142857142,862.4285714285714,8.071428571428571,85.71428571428571,,,
smithbo01,N,160.0,71.0,R,R,0,0,17,11.64666667,1,0,0,3,119,19,43,3,21,14,20.25,,2.0,1.0,1,14.0,10.0,21,,,,0.5,0.0,0.0,1.5,59.5,9.5,21.5,1.5,10.5,7.0,10.125,,1.0,0.5,0.5,7.0,5.0,10.5,,,
smithch03,N,165.0,68.0,L,L,0,1,5,3.57,1,0,0,0,53,7,15,1,11,11,0.23,,1.0,0.0,1,77.0,3.0,8,,,,inf,,,,inf,inf,inf,inf,inf,inf,inf,,inf,,inf,inf,inf,inf,,,
smithpo02,N,176.0,73.0,R,R,1,4,26,5.183333333,5,0,0,1,199,31,70,1,26,20,0.87,,0.0,5.0,0,284.0,15.0,41,,,,1.25,0.0,0.0,0.25,49.75,7.75,17.5,0.25,6.5,5.0,0.2175,,0.0,1.25,0.0,71.0,3.75,10.25,,,
stonedw01,N,170.0,73.0,R,R,10,20,57,3.95,29,10,1,0,833,126,299,8,123,125,10.25,,11.0,15.0,2,1220.0,20.0,155,,,,29.0,10.0,1.0,0.0,833.0,126.0,299.0,8.0,123.0,125.0,10.25,,11.0,15.0,2.0,1220.0,20.0,155.0,,,
stranpa01,N,190.0,72.0,R,L,7,3,29,2.313333333,5,3,0,2,285,25,95,2,38,52,0.91,,5.0,1.0,0,373.0,20.0,44,,,,0.45454545454545453,0.2727272727272727,0.0,0.18181818181818182,25.90909090909091,2.272727272727273,8.636363636363637,0.18181818181818182,3.4545454545454546,4.7272727272727275,0.08272727272727273,,0.45454545454545453,0.09090909090909091,0.0,33.90909090909091,1.8181818181818181,4.0,,,
taffjo01,N,170.0,72.0,R,R,0,1,7,6.62,1,0,0,1,53,13,22,0,5,9,0.29,,0.0,0.0,0,80.0,5.0,13,,,,inf,,,inf,inf,inf,inf,,inf,inf,inf,,,,,inf,inf,inf,,,
trekeha01,N,170.0,73.0,R,R,0,1,7,4.5,1,1,0,0,90,15,25,2,8,15,0.22,,0.0,2.0,0,127.0,4.0,20,,,,inf,inf,,,inf,inf,inf,inf,inf,inf,inf,,,inf,,inf,inf,inf,,,
wagnebu02,N,225.0,72.0,R,R,4,3,24,6.025,1,0,0,0,249,52,91,5,42,15,0.59,,1.0,4.0,0,371.0,14.0,60,,,,1.0,0.0,0.0,0.0,249.0,52.0,91.0,5.0,42.0,15.0,0.59,,1.0,4.0,0.0,371.0,14.0,60.0,,,
watsodo01,N,170.0,72.0,L,L,22,21,69,2.2375,46,21,5,1,1118,112,326,4,137,133,30.21,,3.0,12.0,1,586.0,16.0,136,,,,23.0,10.5,2.5,0.5,559.0,56.0,163.0,2.0,68.5,66.5,15.105,,1.5,6.0,0.5,293.0,8.0,68.0,,,
willile01,N,160.0,69.0,R,L,82,48,189,2.872857143,152,80,10,5,3558,413,1121,30,347,515,1.92,,14.0,46.0,1,4799.0,27.0,497,,,,21.714285714285715,11.428571428571429,1.4285714285714286,0.7142857142857143,508.2857142857143,59.0,160.14285714285714,4.285714285714286,49.57142857142857,73.57142857142857,0.2742857142857143,,2.0,6.571428571428571,0.14285714285714285,685.5714285714286,3.857142857142857,71.0,,,
willimu01,N,195.0,75.0,R,R,1,0,6,4.82,1,0,0,1,33,6,9,1,6,4,0.5,,1.0,0.0,0,42.0,4.0,8,,,,1.0,0.0,0.0,1.0,33.0,6.0,9.0,1.0,6.0,4.0,0.5,,1.0,0.0,0.0,42.0,4.0,8.0,,,
wilsojo01,N,185.0,73.0,R,L,0,0,3,4.5,0,0,0,0,12,2,4,0,3,1,0.26,,0.0,0.0,0,18.0,3.0,2,,,,,,,,inf,inf,inf,,inf,inf,inf,,,,,inf,inf,inf,,,
wyckowe01,N,175.0,73.0,R,R,23,34,109,3.28,63,36,1,3,1721,226,494,5,357,299,1.78,,32.0,16.0,1,2442.0,28.0,296,,,,12.6,7.2,0.2,0.6,344.2,45.2,98.8,1.0,71.4,59.8,0.356,,6.4,3.2,0.2,488.4,5.6,59.2,,,
zabelzi01,N,185.0,73.0,R,R,12,14,66,1.793333333,25,10,3,3,888,89,231,8,130,110,0.6,,6.0,7.0,1,1214.0,31.0,125,,,,12.5,5.0,1.5,1.5,444.0,44.5,115.5,4.0,65.0,55.0,0.3,,3.0,3.5,0.5,607.0,15.5,62.5,,,
